keyword,text,label
폐기물,"자원 재활용을 넘어서 업사이클링을 통해 새로운 가치를 더한 제품으로 탄 생시킴으로써 폐기물을 감축하고 있습니다. GS SHOP의 경우, 기존에 사 용하는 부직포 의류커버를 업사이클링하여 가방으로 탄생시켜 고객들에 게 제공하고 있습니다. 특히 부직포는 재활용되지 않는 소재로 연간 31만장 이상의 부직포가 일반쓰레기로 폐기되었으나, 에코백으로 업사이클링하 여 연간 폐기량의 20%를 감축하는 것을 목표로 추진하고 있습니다. ",e
폐기물,"기존 지자체별 종량제 봉투를 사용하여 생활폐기물을 소각 처리하는 방 식에서 벗어나, 재활용 처리 공장의 수집운반 업체와의 계약을 통해 생활 폐기물을 수거하여 100% 재활용할 수 있도록 추진하고 있습니다. 현재 GS THE FRESH 11개점에서 해당 방식을 도입하여 매장에서 배출되는 모든 생활폐기물이 재활용되도록 운영하고 있습니다. ",e
폐기물,"GS리테일은 음식물 쓰레기를 다시 자원으로 활용하는 자원 선순환 구조 를 정착시켜 나가고 있습니다. F/F 공장에서 발생한 음식 폐기물을 퇴비 화하여 GS THE FRESH 협력 농가에 공급하고 있으며, 해당 퇴비를 이용 하여 재배된 포도와 배는 다시 매입되어 판매되고 있습니다. 이렇게 재배 된 과일에 대한 소비자들의 반응 또한 긍정적으로 폐기물을 절감할 뿐만 아니라 친환경 소비에 대한 관심 또한 증가되는 효과를 보이고 있습니다. ",e
사용량,"자원 재활용을 넘어서 업사이클링을 통해 새로운 가치를 더한 제품으로 탄 생시킴으로써 폐기물을 감축하고 있습니다. GS SHOP의 경우, 기존에 사 용하는 부직포 의류커버를 업사이클링하여 가방으로 탄생시켜 고객들에 게 제공하고 있습니다. 특히 부직포는 재활용되지 않는 소재로 연간 31만장 이상의 부직포가 일반쓰레기로 폐기되었으나, 에코백으로 업사이클링하 여 연간 폐기량의 20%를 감축하는 것을 목표로 추진하고 있습니다. ",e
사용량,"기존 지자체별 종량제 봉투를 사용하여 생활폐기물을 소각 처리하는 방 식에서 벗어나, 재활용 처리 공장의 수집운반 업체와의 계약을 통해 생활 폐기물을 수거하여 100% 재활용할 수 있도록 추진하고 있습니다. 현재 GS THE FRESH 11개점에서 해당 방식을 도입하여 매장에서 배출되는 모든 생활폐기물이 재활용되도록 운영하고 있습니다. ",e
사용량,"GS리테일은 음식물 쓰레기를 다시 자원으로 활용하는 자원 선순환 구조 를 정착시켜 나가고 있습니다. F/F 공장에서 발생한 음식 폐기물을 퇴비 화하여 GS THE FRESH 협력 농가에 공급하고 있으며, 해당 퇴비를 이용 하여 재배된 포도와 배는 다시 매입되어 판매되고 있습니다. 이렇게 재배 된 과일에 대한 소비자들의 반응 또한 긍정적으로 폐기물을 절감할 뿐만 아니라 친환경 소비에 대한 관심 또한 증가되는 효과를 보이고 있습니다. ",e
재활용,"자원 재활용을 넘어서 업사이클링을 통해 새로운 가치를 더한 제품으로 탄 생시킴으로써 폐기물을 감축하고 있습니다. GS SHOP의 경우, 기존에 사 용하는 부직포 의류커버를 업사이클링하여 가방으로 탄생시켜 고객들에 게 제공하고 있습니다. 특히 부직포는 재활용되지 않는 소재로 연간 31만장 이상의 부직포가 일반쓰레기로 폐기되었으나, 에코백으로 업사이클링하 여 연간 폐기량의 20%를 감축하는 것을 목표로 추진하고 있습니다. ",e
재활용,"기존 지자체별 종량제 봉투를 사용하여 생활폐기물을 소각 처리하는 방 식에서 벗어나, 재활용 처리 공장의 수집운반 업체와의 계약을 통해 생활 폐기물을 수거하여 100% 재활용할 수 있도록 추진하고 있습니다. 현재 GS THE FRESH 11개점에서 해당 방식을 도입하여 매장에서 배출되는 모든 생활폐기물이 재활용되도록 운영하고 있습니다. ",e
재활용,"GS리테일은 음식물 쓰레기를 다시 자원으로 활용하는 자원 선순환 구조 를 정착시켜 나가고 있습니다. F/F 공장에서 발생한 음식 폐기물을 퇴비 화하여 GS THE FRESH 협력 농가에 공급하고 있으며, 해당 퇴비를 이용 하여 재배된 포도와 배는 다시 매입되어 판매되고 있습니다. 이렇게 재배 된 과일에 대한 소비자들의 반응 또한 긍정적으로 폐기물을 절감할 뿐만 아니라 친환경 소비에 대한 관심 또한 증가되는 효과를 보이고 있습니다. ",e
온실가스,"자원 재활용을 넘어서 업사이클링을 통해 새로운 가치를 더한 제품으로 탄 생시킴으로써 폐기물을 감축하고 있습니다. GS SHOP의 경우, 기존에 사 용하는 부직포 의류커버를 업사이클링하여 가방으로 탄생시켜 고객들에 게 제공하고 있습니다. 특히 부직포는 재활용되지 않는 소재로 연간 31만장 이상의 부직포가 일반쓰레기로 폐기되었으나, 에코백으로 업사이클링하 여 연간 폐기량의 20%를 감축하는 것을 목표로 추진하고 있습니다. ",e
